,Unnamed: 0,distance_subway
30818,117548,611
30819,117549,611
30820,117550,611
30821,117552,201
30822,117553,201
30823,117554,201
30824,117555,798
30825,117556,72
30826,117557,655
30827,117558,798
30828,117559,798
30829,117560,798
30830,117561,798
30831,117562,260
30832,117563,798
30833,117564,611
30834,117565,611
30835,117566,1118
30836,117569,201
30837,117570,611
30838,117571,201
30839,117573,189
30841,117575,94
30842,117576,94
30843,117577,94
30844,117578,561
30845,117579,189
30846,117581,879
30847,117582,561
30849,117585,201
30850,117586,418
30851,117587,655
30852,117588,798
30853,117589,798
30854,117590,201
30855,117591,561
30856,117592,201
30857,117593,798
30858,117594,140
30859,117595,418
30860,117596,231
30862,117603,201
30863,117604,561
30864,117605,201
30867,117608,201
30868,117609,201
30869,117610,561
30870,117611,484
30871,117612,201
30872,117613,196
30873,117614,484
30874,117617,201
30875,117619,201
30876,117620,1446
30877,117620,1446
30878,117621,201
30880,117623,201
30881,117624,201
30882,117625,201
30883,117627,798
30884,117628,798
30885,117629,201
30886,117630,72
30887,117631,72
30888,117632,201
30889,117633,201
30890,117634,201
30891,117635,201
30892,117636,201
30893,117637,201
30894,117638,201
30895,117639,201
30896,117640,567
30897,117641,201
30898,117642,196
30899,117643,561
30900,117644,561
30901,117645,201
30902,117646,484
30903,117647,1202
30904,117647,1202
30906,117649,201
30907,117651,561
30908,117652,561
30909,117653,561
30910,117654,561
30911,117655,561
30912,117656,561
30913,117657,561
30914,117658,201
30915,117659,201
30916,117660,201
30917,117662,611
30918,117663,201
30919,117664,201
30920,117665,201
30921,117666,201
30922,117667,201
30923,117668,1320
30924,117668,1320
30925,117669,201
30926,117670,201
30927,117671,201
30928,117672,201
30929,117673,201
30930,117674,201
30931,117675,201
30932,117676,540
30934,117679,201
30935,117680,455
30936,117681,201
30937,117682,611
30938,117683,561
30939,117684,561
30940,117685,561
30942,117688,131
30944,117690,611
30945,117695,201
30946,117696,894
30947,117697,484
30948,117700,798
30949,117704,798
30950,117705,798
30951,117712,798
30954,117715,798
30955,117716,798
30957,117722,1317
30958,117728,561
30959,117737,658
30960,117738,94
30961,117739,94
30962,117741,94
30963,117749,450
30964,117754,655
30965,117755,310
30966,117757,561
30967,117759,561
30968,117761,561
30970,117775,231
30971,117776,561
30972,117777,561
30973,117784,396
30974,117785,396
30975,117786,396
30976,117787,396
30977,117788,396
30978,117789,396
30979,117790,396
30980,117791,396
30981,117792,396
30982,117793,396
30983,117794,396
30984,117795,396
30985,117812,179
30986,117813,1438
30987,117813,1438
30988,117815,1688
30989,117815,1688
30990,117816,201
30991,117818,201
30992,117820,201
30993,117823,201
30994,117830,131
30995,117835,308
30996,117857,429
30997,117861,3508
30998,117864,244
30999,117866,398
31001,117872,47
31002,117873,320
31003,117875,1030
31004,117876,320
31005,117877,2418
31006,117882,5329
31007,117884,86
31008,117886,2418
31009,117895,2418
31011,117900,131
31012,117901,131
31013,117902,131
31014,117903,131
31015,117904,131
31016,117905,131
31017,117906,131
31018,117907,131
31019,117908,131
31020,117909,131
31021,117910,131
31022,117911,131
31023,117912,131
31024,117913,131
31025,117914,131
31026,117915,131
31027,117916,131
31028,117917,131
31029,117918,131
31030,117919,131
31031,117920,131
31032,117921,131
31033,117922,131
31034,117923,131
31035,117924,131
31036,117925,131
31037,117926,131
31038,117928,482
31039,117948,2418
31040,117950,365
31041,117953,168
31042,117955,379
31043,117966,3495
31044,117967,1636
31045,117981,201
31046,117982,201
31047,117983,201
31048,117984,201
31049,117985,201
31050,117986,201
31051,117987,201
31052,117988,201
31053,117989,201
31054,117990,201
31055,117991,201
31056,117992,201
31057,117993,201
31058,117994,201
31059,117995,201
31060,117996,201
31061,117997,201
31062,117998,201
31063,117999,201
31064,118000,201
31065,118001,201
31066,118002,201
31067,118003,201
31068,118004,201
31069,118005,201
31070,118006,201
31071,118007,201
31072,118008,201
31073,118009,201
31074,118010,201
31075,118011,201
31076,118012,201
31077,118013,201
31078,118014,201
31079,118015,201
31080,118016,201
31081,118017,201
31082,118018,201
31083,118019,201
31084,118020,201
31085,118021,201
31086,118022,201
31087,118023,201
31088,118024,201
31089,118025,201
31090,118026,201
31091,118027,201
31092,118028,201
31093,118029,201
31094,118030,201
31095,118031,484
31096,118032,484
31097,118033,484
31098,118034,484
31099,118035,484
31100,118036,484
31101,118037,484
31102,118038,484
31103,118039,484
31104,118040,484
31105,118041,484
31106,118042,484
31107,118043,484
31108,118044,484
31109,118045,484
31110,118046,484
31111,118047,484
31112,118048,484
31113,118049,484
31114,118050,484
31115,118051,484
31116,118052,484
31117,118053,484
31118,118054,484
31119,118055,484
31120,118056,484
31121,118057,484
31122,118058,484
31123,118059,484
31124,118060,484
31125,118061,484
31126,118062,484
31127,118063,484
31128,118064,484
31129,118065,484
31130,118066,484
31131,118067,484
31132,118068,484
31133,118069,484
31134,118070,484
31135,118071,484
31136,118072,484
31137,118073,484
31138,118074,484
31139,118075,484
31140,118076,484
31141,118077,484
31142,118078,484
31143,118079,484
31144,118080,484
31145,118081,484
31146,118082,484
31147,118083,484
31148,118084,484
31149,118085,484
31150,118086,484
31151,118087,484
31152,118088,484
31153,118089,484
31154,118090,484
31155,118091,484
31156,118092,484
31157,118093,484
31158,118094,484
31159,118095,484
31160,118096,484
31161,118097,484
31162,118098,484
31163,118099,484
31164,118100,484
31165,118101,484
31166,118102,484
31167,118103,484
31168,118104,484
31169,118105,484
31170,118108,155
31171,118109,155
31172,118110,155
31173,118123,611
31174,118129,439
31175,118134,201
31176,118137,439
31177,118143,313
31178,118144,313
31179,118145,313
31180,118146,311
31181,118148,798
31182,118161,611
31185,118173,456
31187,118178,3270
31188,118180,798
31189,118186,3979
31190,118187,231
31192,118191,1308
31193,118192,1308
31194,118193,1308
31195,118194,1308
31196,118195,1308
31197,118196,1308
31198,118201,856
31199,118203,201
31200,118204,201
31201,118205,798
31202,118206,798
31203,118207,798
31204,118209,798
31205,118211,798
31206,118212,798
31207,118213,798
31208,118214,798
31209,118215,798
31210,118216,798
31211,118217,798
31212,118218,798
31213,118219,798
31214,118220,798
31215,118221,798
31216,118223,798
31217,118224,798
31218,118225,798
31219,118226,798
31220,118227,798
31221,118228,798
31222,118229,798
31223,118230,798
31224,118231,798
31225,118232,798
31226,118233,798
31227,118234,798
31228,118235,798
31229,118236,798
31230,118237,798
31231,118238,798
31232,118239,798
31233,118240,798
31234,118241,798
31235,118242,798
31236,118243,798
31237,118244,798
31238,118245,798
31239,118246,798
31240,118247,798
31241,118248,798
31242,118249,798
31243,118250,798
31244,118251,798
31245,118252,798
31246,118253,798
31247,118254,798
31248,118255,798
31249,118256,798
31250,118257,798
31251,118258,798
31252,118259,798
31253,118260,798
31254,118261,798
31255,118262,798
31256,118263,798
31257,118264,798
31258,118265,798
31259,118266,1333
31260,118267,1333
31261,118268,1333
31262,118269,1333
31263,118270,1333
31264,118271,1333
31265,118272,1333
31266,118273,1333
31267,118274,1333
31268,118275,1333
31269,118276,337
31270,118294,364
31271,118295,364
31272,118298,561
31273,118300,611
31274,118301,611
31275,118302,611
31276,118303,611
31277,118304,611
31278,118305,611
31279,118306,611
31280,118307,611
31281,118308,611
31282,118309,611
31283,118310,611
31284,118311,611
31285,118312,611
31290,118333,310
31293,118392,168
31294,118404,72
31295,118405,72
31296,118406,72
31297,118414,1275
31298,118423,81
31299,118424,81
31300,118425,81
31301,118426,81
31302,118427,81
31303,118428,81
31304,118429,81
31305,118430,81
31306,118431,81
31307,118432,81
31308,118433,81
31309,118435,72
31310,118462,449
31311,118464,72
31312,118466,449
31313,118473,215
31314,118482,131
31316,118490,649
31318,118497,407
31319,118499,583
31320,118500,407
31321,118508,58
31322,118518,2418
31323,118522,131
31324,118523,688
31326,118528,153
31327,118531,751
31328,118534,1051
31329,118535,1051
31330,118536,1051
31331,118537,1051
31332,118538,1051
31333,118539,1051
31334,118540,1051
31335,118541,1051
31336,118542,1051
31337,118543,1051
31338,118544,1051
31339,118545,1051
31340,118546,1051
31341,118547,1051
31342,118548,1051
31343,118549,1051
31344,118550,1051
31345,118551,1051
31346,118552,1051
31347,118553,1051
31348,118554,1051
31349,118555,1051
31350,118556,1051
31351,118557,1051
31352,118558,1051
31353,118565,3979
31354,118568,2418
31355,118573,678
31356,118577,72
31357,118578,434
31358,118582,287
31359,118583,798
31360,118585,138
31361,118586,138
31362,118587,138
31363,118588,138
31364,118589,138
31365,118590,138
31366,118591,138
31367,118592,138
31368,118600,806
31369,118612,806
31370,118614,286
31371,118615,806
31372,118620,498
31373,118621,611
31374,118625,216
31377,118628,806
31378,118629,201
31379,118634,380
31381,118670,806
31382,118675,806
31386,118690,519
31387,118692,511
31388,118693,186
31389,118695,125
31390,118696,1724
31391,118709,131
31392,118718,798
31394,118723,177
31395,118724,299
31396,118725,93
31397,118727,72
31399,118738,462
31400,118739,462
31401,118740,462
31402,118741,462
31403,118742,462
31404,118743,462
31405,118744,462
31406,118745,462
31407,118746,462
31408,118747,462
31409,118748,462
31410,118749,462
31411,118750,462
31412,118751,462
31413,118752,462
31414,118753,462
31415,118754,462
31416,118755,462
31417,118756,462
31418,118757,462
31419,118758,462
31420,118759,462
31421,118760,462
31422,118761,462
31423,118762,462
31424,118763,462
31425,118764,462
31426,118765,462
31429,118780,352
31430,118783,798
31432,118803,394
31433,118833,544
31434,118834,3979
31435,118836,8
31436,118842,434
31437,118843,434
31438,118844,434
31439,118846,4891
31441,118855,798
31442,118856,798
31443,118857,434
31444,118858,434
31445,118859,434
31446,118860,434
31447,118861,434
31448,118862,434
31449,118863,434
31450,118872,2418
31451,118873,1438
31452,118873,1438
31453,118874,309
31454,118878,3270
31455,118879,3979
31456,118881,3979
31457,118882,103
31458,118885,3270
31459,118887,3979
31460,118898,540
31461,118899,1021
31462,118907,528
31463,118912,595
31465,118917,341
31471,118957,500
31472,118960,798
31473,118965,450
31475,118968,717
31476,118972,320
31484,119023,341
31488,119028,345
31489,119029,243
31492,119033,37
31493,119036,500
31494,119037,895
31499,119051,3260
31500,119054,396
31501,119056,201
31502,119059,201
31503,119073,201
31504,119086,798
31505,119092,114
31506,119093,798
31507,119094,798
31508,119095,798
31509,119096,131
31510,119098,201
31511,119101,798
31512,119102,515
31513,119103,515
31514,119107,2455
31515,119114,3979
31516,119116,244
31518,119119,845
31519,119120,378
31520,119121,256
31521,119122,438
31522,119124,561
31523,119125,72
31525,119128,201
31526,119129,561
31527,119130,561
31528,119131,561
31529,119132,561
31530,119133,561
31531,119134,561
31532,119135,676
31533,119137,561
31535,119139,561
31536,119140,561
31537,119141,561
31538,119143,422
31539,119145,561
31540,119146,399
31541,119148,561
31542,119149,561
31543,119150,201
31544,119151,561
31545,119153,201
31546,119154,561
31547,119156,561
31548,119157,1000
31549,119158,561
31550,119159,561
31551,119160,798
31553,119162,561
31554,119163,561
31555,119164,561
31556,119165,798
31557,119166,410
31558,119167,561
31559,119168,561
31560,119170,561
31561,119175,72
31562,119177,561
31563,119181,561
31564,119183,561
31566,119185,561
31567,119186,561
31568,119187,561
31569,119188,561
31570,119190,561
31571,119191,561
31572,119193,561
31573,119194,201
31574,119195,561
31575,119196,561
31576,119197,561
31577,119198,561
31578,119199,561
31580,119208,390
31581,119209,422
31583,119211,1310
31584,119212,561
31585,119213,143
31586,119214,528
31588,119216,59
31591,119219,306
31592,119220,714
31593,119221,413
31594,119222,188
31595,119223,611
31596,119224,265
31597,119225,611
31598,119231,3979
31599,119232,344
31600,119233,156
31601,119235,362
31602,119237,561
31603,119240,121
31604,119241,201
31605,119246,944
31606,119255,798
31607,119256,131
31608,119257,74
31609,119258,74
31610,119260,399
31611,119265,396
31612,119270,399
31613,119273,399
31614,119274,397
31615,119276,386
31616,119277,397
31617,119278,399
31623,119286,114
31624,119287,112
31626,119289,108
31628,119291,964
31629,119292,294
31630,119293,294
31632,119295,327
31634,119298,478
31636,119301,294
31637,119303,851
31638,119305,137
31639,119306,229
31640,119308,324
31643,119314,656
31644,119317,165
31646,119324,386
31647,119325,386
31648,119326,386
31650,119329,206
31652,119333,196
31653,119334,143
31654,119335,153
31655,119336,979
31656,119339,398
31658,119341,507
31659,119342,322
31660,119343,285
31662,119345,272
31663,119346,272
31664,119347,1321
31665,119347,1321
31666,119348,51
31667,119350,255
31668,119351,383
31669,119352,162
31670,119353,143
31671,119354,413
31672,119356,278
31673,119359,529
31674,119360,386
31675,119361,25
31676,119362,408
31678,119366,903
31679,119368,666
31680,119369,434
31681,119370,344
31682,119375,607
31684,119377,905
31687,119380,122
31688,119381,1199
31689,119384,74
31690,119385,284
31691,119386,185
31692,119387,3268
31693,119388,294
31694,119389,603
31695,119390,369
31696,119394,425
31698,119397,454
31699,119398,413
31700,119399,416
31701,119400,454
31703,119402,295
31704,119403,217
31705,119405,264
31706,119406,529
31711,119413,2
31712,119414,314
31713,119415,348
31715,119417,369
31716,119418,795
31717,119419,795
31718,119420,795
31719,119421,795
31721,119423,795
31722,119424,795
31723,119425,795
31724,119426,585
31725,119427,1265
31726,119427,1265
31727,119428,795
31729,119432,795
31730,119433,421
31731,119434,795
31732,119435,795
31733,119436,614
31734,119437,603
31735,119438,4284
31736,119441,481
31737,119442,177
31740,119447,513
31741,119451,620
31742,119452,403
31743,119455,268
31746,119474,787
31747,119490,500
31748,119494,552
31749,119502,5297
31750,119545,178
31751,119546,178
31752,119563,346
31753,119564,4233
31754,119565,606
31755,119598,2085
31757,119603,1510
31758,119603,1510
31759,119608,401
31760,119609,341
31761,119610,850
31762,119611,344
31763,119612,470
31765,119631,139
31766,119633,49
31767,119634,743
31768,119635,198
31769,119636,637
31770,119642,615
31771,119643,1262
31772,119644,297
31773,119645,369
31774,119646,297
31775,119647,343
31776,119648,774
31777,119649,340
31778,119650,1036
31779,119651,297
31780,119652,179
31781,119654,196
31782,119655,172
31783,119660,4837
31784,119671,772
31785,119673,791
31786,119674,227
31787,119675,775
31788,119677,374
31789,119678,622
31790,119679,4477
31791,119680,183
31792,119681,1034
31793,119682,319
31794,119683,2858
31795,119684,84
31796,119685,86
31797,119686,482
31798,119687,416
31799,119688,1543
31800,119689,737
31801,119690,280
31802,119691,514
31806,119712,317
31807,119713,72
31808,119714,302
31809,119715,2909
31810,119716,288
31811,119722,131
31812,119723,661
31813,119726,375
31814,119727,3379
31815,119728,3158
31816,119729,535
31817,119737,1063
31818,119741,316
31819,119743,682
31821,119749,565
31822,119750,2883
31823,119755,583
31824,119756,527
31825,119757,475
31826,119758,656
31827,119759,184
31828,119760,165
31829,119761,529
31830,119762,477
31831,119763,333
31832,119765,3129
31833,119780,2142
31834,119785,1236
31835,119794,249
31836,119795,787
31838,119797,1884
31839,119798,294
31840,119799,67
31842,119802,445
31843,119803,516
31844,119804,56
31845,119805,198
31846,119806,469
31847,119807,70
31848,119808,1314
31849,119810,344
31850,119811,713
31852,119813,81
31853,119819,222
31854,119824,136
31855,119825,163
31856,119826,170
